Zone,Country,ISO3,Year, Population , PCDEA , MDI , PIMII ,Fortification
WCANA,Iraq,IRQ,1965," 8,376,000 "," 2,052 ", 0.90 , 24.75 ,0
WCANA,Iraq,IRQ,1966," 8,651,000 "," 2,053 ", 0.91 , 22.57 ,0
WCANA,Iraq,IRQ,1967," 8,947,000 "," 2,083 ", 0.91 , 21.47 ,0
WCANA,Iraq,IRQ,1968," 9,261,000 "," 2,094 ", 0.90 , 22.98 ,0
WCANA,Iraq,IRQ,1969," 9,586,000 "," 2,113 ", 0.91 , 20.53 ,0
WCANA,Iraq,IRQ,1970," 9,918,000 "," 2,140 ", 0.89 , 22.61 ,0
WCANA,Iraq,IRQ,1971," 10,256,000 "," 2,163 ", 0.89 , 21.92 ,0
WCANA,Iraq,IRQ,1972," 10,600,000 "," 2,092 ", 0.89 , 24.94 ,0
WCANA,Iraq,IRQ,1973," 10,951,000 "," 2,111 ", 0.87 , 26.92 ,0
WCANA,Iraq,IRQ,1974," 11,312,000 "," 2,149 ", 0.86 , 28.36 ,0
WCANA,Iraq,IRQ,1975," 11,685,000 "," 2,200 ", 0.86 , 26.61 ,0
WCANA,Iraq,IRQ,1976," 12,068,000 "," 2,222 ", 0.86 , 25.13 ,0
WCANA,Iraq,IRQ,1977," 12,461,000 "," 2,297 ", 0.86 , 24.10 ,0
WCANA,Iraq,IRQ,1978," 12,860,000 "," 2,458 ", 0.85 , 21.55 ,0
WCANA,Iraq,IRQ,1979," 13,258,000 "," 2,584 ", 0.84 , 21.36 ,0
WCANA,Iraq,IRQ,1980," 13,653,000 "," 2,675 ", 0.84 , 19.18 ,0
WCANA,Iraq,IRQ,1981," 14,045,000 "," 2,828 ", 0.83 , 17.48 ,0
WCANA,Iraq,IRQ,1982," 14,436,000 "," 2,958 ", 0.83 , 15.26 ,0
WCANA,Iraq,IRQ,1983," 14,823,000 "," 3,048 ", 0.84 , 13.20 ,0
WCANA,Iraq,IRQ,1984," 15,203,000 "," 3,205 ", 0.84 , 10.66 ,0
WCANA,Iraq,IRQ,1985," 15,576,000 "," 3,322 ", 0.83 , 10.12 ,0
WCANA,Iraq,IRQ,1986," 15,941,000 "," 3,420 ", 0.81 , 11.49 ,0
WCANA,Iraq,IRQ,1987," 16,302,000 "," 3,445 ", 0.79 , 14.92 ,0
WCANA,Iraq,IRQ,1988," 16,673,000 "," 3,441 ", 0.80 , 14.15 ,0
WCANA,Iraq,IRQ,1989," 17,074,000 "," 3,444 ", 0.79 , 14.70 ,0
WCANA,Iraq,IRQ,1990," 17,518,000 "," 3,250 ", 0.80 , 16.15 ,0
WCANA,Iraq,IRQ,1991," 18,010,000 "," 2,355 ", 0.79 , 30.89 ,0
WCANA,Iraq,IRQ,1992," 18,547,000 "," 2,247 ", 0.80 , 33.09 ,0
WCANA,Iraq,IRQ,1993," 19,124,000 "," 2,260 ", 0.80 , 32.99 ,0
WCANA,Iraq,IRQ,1994," 19,732,000 "," 2,224 ", 0.78 , 37.72 ,0
WCANA,Iraq,IRQ,1995," 20,363,000 "," 2,199 ", 0.77 , 41.43 ,0
WCANA,Iraq,IRQ,1996," 21,017,000 "," 2,174 ", 0.78 , 40.78 ,0
WCANA,Iraq,IRQ,1997," 21,694,000 "," 2,116 ", 0.78 , 41.87 ,0
WCANA,Iraq,IRQ,1998," 22,387,000 "," 2,136 ", 0.79 , 39.50 ,0
WCANA,Iraq,IRQ,1999," 23,091,000 "," 2,169 ", 0.80 , 36.22 ,0
WCANA,Iraq,IRQ,2000," 23,801,000 "," 2,190 ", 0.81 , 34.32 ,0
WCANA,Iraq,IRQ,2001," 24,517,000 "," 2,262 ", 0.80 , 33.67 ,0
WCANA,Iraq,IRQ,2002," 25,238,000 "," 2,281 ", 0.81 , 31.98 ,0
WCANA,Iraq,IRQ,2003," 25,960,000 "," 2,260 ", 0.78 , 36.31 ,0
WCANA,Iraq,IRQ,2004," 26,674,000 "," 2,374 ", 0.79 , 33.08 ,0
WCANA,Iraq,IRQ,2005," 27,377,000 "," 2,353 ", 0.79 , 32.33 ,0
WCANA,Iraq,IRQ,2006," 28,064,000 "," 2,376 ", 0.78 , 35.05 ,0
WCANA,Iraq,IRQ,2007," 28,741,000 "," 2,390 ", 0.77 , 34.36 ,0
WCANA,Iraq,IRQ,2008," 29,430,000 "," 2,404 ", 0.79 , 32.83 ,0
WCANA,Iraq,IRQ,2009," 30,163,000 "," 2,432 ", 0.80 , 30.53 ,0
WCANA,Iraq,IRQ,2010," 30,962,000 "," 2,493 ", 0.79 , 29.66 ,0
WCANA,Iraq,IRQ,2011," 31,837,000 "," 2,489 ", 0.78 , 31.65 ,0
WCANA,Iraq,IRQ,2011," 31,837,000 "," 2,489 ", 0.82 , 25.60 ,1
High Income NES,Iceland,ISL,1961," 179,000 "," 3,252 ", 0.94 , 6.70 ,0
High Income NES,Iceland,ISL,1962," 183,000 "," 3,319 ", 0.94 , 6.12 ,0
High Income NES,Iceland,ISL,1963," 186,000 "," 3,100 ", 0.94 , 7.61 ,0
High Income NES,Iceland,ISL,1964," 189,000 "," 3,135 ", 0.95 , 6.54 ,0
High Income NES,Iceland,ISL,1965," 192,000 "," 3,150 ", 0.95 , 5.97 ,0
High Income NES,Iceland,ISL,1966," 195,000 "," 3,076 ", 0.95 , 7.17 ,0
High Income NES,Iceland,ISL,1967," 197,000 "," 2,972 ", 0.95 , 7.34 ,0
High Income NES,Iceland,ISL,1968," 200,000 "," 2,914 ", 0.95 , 7.96 ,0
High Income NES,Iceland,ISL,1969," 202,000 "," 2,884 ", 0.94 , 8.82 ,0
High Income NES,Iceland,ISL,1970," 204,000 "," 3,009 ", 0.94 , 8.19 ,0
High Income NES,Iceland,ISL,1971," 207,000 "," 2,942 ", 0.95 , 7.50 ,0
High Income NES,Iceland,ISL,1972," 210,000 "," 3,061 ", 0.95 , 7.10 ,0
High Income NES,Iceland,ISL,1973," 213,000 "," 2,939 ", 0.95 , 7.87 ,0
High Income NES,Iceland,ISL,1974," 215,000 "," 2,938 ", 0.96 , 6.47 ,0
High Income NES,Iceland,ISL,1975," 218,000 "," 2,966 ", 0.95 , 7.42 ,0
High Income NES,Iceland,ISL,1976," 220,000 "," 3,028 ", 0.95 , 6.70 ,0
High Income NES,Iceland,ISL,1977," 222,000 "," 3,040 ", 0.95 , 7.08 ,0
High Income NES,Iceland,ISL,1978," 224,000 "," 3,091 ", 0.95 , 6.50 ,0
High Income NES,Iceland,ISL,1979," 226,000 "," 3,187 ", 0.95 , 6.06 ,0
High Income NES,Iceland,ISL,1980," 228,000 "," 3,152 ", 0.96 , 5.59 ,0
High Income NES,Iceland,ISL,1981," 231,000 "," 3,284 ", 0.96 , 5.05 ,0
High Income NES,Iceland,ISL,1982," 233,000 "," 3,179 ", 0.96 , 5.03 ,0
High Income NES,Iceland,ISL,1983," 236,000 "," 3,174 ", 0.96 , 5.76 ,0
High Income NES,Iceland,ISL,1984," 239,000 "," 3,191 ", 0.96 , 4.93 ,0
High Income NES,Iceland,ISL,1985," 241,000 "," 3,142 ", 0.95 , 6.12 ,0
High Income NES,Iceland,ISL,1986," 244,000 "," 3,277 ", 0.96 , 4.77 ,0
High Income NES,Iceland,ISL,1987," 247,000 "," 3,187 ", 0.97 , 4.32 ,0
High Income NES,Iceland,ISL,1988," 250,000 "," 3,096 ", 0.97 , 4.54 ,0
High Income NES,Iceland,ISL,1989," 252,000 "," 3,124 ", 0.98 , 4.09 ,0
High Income NES,Iceland,ISL,1990," 255,000 "," 3,038 ", 0.97 , 4.81 ,0
High Income NES,Iceland,ISL,1991," 257,000 "," 3,095 ", 0.98 , 3.90 ,0
High Income NES,Iceland,ISL,1992," 260,000 "," 3,082 ", 0.98 , 4.44 ,0
High Income NES,Iceland,ISL,1993," 262,000 "," 3,063 ", 0.98 , 4.63 ,0
High Income NES,Iceland,ISL,1994," 265,000 "," 3,104 ", 0.97 , 4.83 ,0
High Income NES,Iceland,ISL,1995," 267,000 "," 3,087 ", 0.98 , 4.29 ,0
High Income NES,Iceland,ISL,1996," 270,000 "," 3,004 ", 0.98 , 4.74 ,0
High Income NES,Iceland,ISL,1997," 273,000 "," 3,079 ", 0.98 , 4.68 ,0
High Income NES,Iceland,ISL,1998," 276,000 "," 3,090 ", 0.98 , 4.24 ,0
High Income NES,Iceland,ISL,1999," 278,000 "," 3,129 ", 0.98 , 4.34 ,0
High Income NES,Iceland,ISL,2000," 281,000 "," 3,119 ", 0.98 , 4.41 ,0
High Income NES,Iceland,ISL,2001," 284,000 "," 3,119 ", 0.98 , 3.66 ,0
High Income NES,Iceland,ISL,2002," 287,000 "," 3,185 ", 0.98 , 3.78 ,0
High Income NES,Iceland,ISL,2003," 290,000 "," 3,205 ", 0.98 , 3.59 ,0
High Income NES,Iceland,ISL,2004," 293,000 "," 3,261 ", 0.98 , 3.36 ,0
High Income NES,Iceland,ISL,2005," 297,000 "," 3,286 ", 0.98 , 2.89 ,0
High Income NES,Iceland,ISL,2006," 301,000 "," 3,363 ", 0.98 , 2.51 ,0
High Income NES,Iceland,ISL,2007," 305,000 "," 3,418 ", 0.98 , 2.06 ,0
High Income NES,Iceland,ISL,2008," 309,000 "," 3,393 ", 0.98 , 2.23 ,0
High Income NES,Iceland,ISL,2009," 314,000 "," 3,356 ", 0.98 , 2.68 ,0
High Income NES,Iceland,ISL,2010," 318,000 "," 3,304 ", 0.98 , 2.96 ,0
High Income NES,Iceland,ISL,2011," 322,000 "," 3,305 ", 0.98 , 3.04 ,1
High Income NES,Iceland,ISL,2011," 322,000 "," 3,305 ", 0.98 , 3.04 ,0
WCANA,Israel,ISR,1961," 2,174,000 "," 2,810 ", 0.95 , 5.08 ,0
WCANA,Israel,ISR,1962," 2,264,000 "," 2,823 ", 0.96 , 4.00 ,0
WCANA,Israel,ISR,1963," 2,356,000 "," 2,749 ", 0.97 , 3.82 ,0
WCANA,Israel,ISR,1964," 2,443,000 "," 2,835 ", 0.97 , 2.86 ,0
WCANA,Israel,ISR,1965," 2,523,000 "," 2,811 ", 0.97 , 3.37 ,0
WCANA,Israel,ISR,1966," 2,592,000 "," 2,913 ", 0.97 , 2.79 ,0
WCANA,Israel,ISR,1967," 2,653,000 "," 3,005 ", 0.97 , 2.72 ,0
WCANA,Israel,ISR,1968," 2,711,000 "," 3,087 ", 0.97 , 2.03 ,0
WCANA,Israel,ISR,1969," 2,775,000 "," 3,137 ", 0.97 , 2.11 ,0
WCANA,Israel,ISR,1970," 2,850,000 "," 3,126 ", 0.97 , 1.79 ,0
WCANA,Israel,ISR,1971," 2,937,000 "," 3,281 ", 0.96 , 1.90 ,0
WCANA,Israel,ISR,1972," 3,034,000 "," 3,244 ", 0.97 , 1.57 ,0
WCANA,Israel,ISR,1973," 3,137,000 "," 3,310 ", 0.96 , 1.83 ,0
WCANA,Israel,ISR,1974," 3,240,000 "," 3,218 ", 0.97 , 1.89 ,0
WCANA,Israel,ISR,1975," 3,337,000 "," 3,190 ", 0.97 , 1.85 ,0
WCANA,Israel,ISR,1976," 3,428,000 "," 3,225 ", 0.97 , 1.75 ,0
WCANA,Israel,ISR,1977," 3,514,000 "," 3,215 ", 0.96 , 1.99 ,0
WCANA,Israel,ISR,1978," 3,594,000 "," 3,136 ", 0.96 , 2.35 ,0
WCANA,Israel,ISR,1979," 3,671,000 "," 3,121 ", 0.95 , 2.94 ,0
WCANA,Israel,ISR,1980," 3,745,000 "," 3,096 ", 0.96 , 3.04 ,0
WCANA,Israel,ISR,1981," 3,815,000 "," 3,146 ", 0.95 , 2.84 ,0
WCANA,Israel,ISR,1982," 3,884,000 "," 3,292 ", 0.95 , 2.29 ,0
WCANA,Israel,ISR,1983," 3,950,000 "," 3,277 ", 0.96 , 2.25 ,0
WCANA,Israel,ISR,1984," 4,016,000 "," 3,263 ", 0.96 , 2.15 ,0
WCANA,Israel,ISR,1985," 4,083,000 "," 3,297 ", 0.95 , 2.65 ,0
WCANA,Israel,ISR,1986," 4,149,000 "," 3,356 ", 0.94 , 2.39 ,0
WCANA,Israel,ISR,1987," 4,216,000 "," 3,440 ", 0.94 , 2.47 ,0
WCANA,Israel,ISR,1988," 4,291,000 "," 3,358 ", 0.95 , 2.30 ,0
WCANA,Israel,ISR,1989," 4,383,000 "," 3,342 ", 0.94 , 2.62 ,0
WCANA,Israel,ISR,1990," 4,499,000 "," 3,402 ", 0.96 , 1.65 ,0
WCANA,Israel,ISR,1991," 4,642,000 "," 3,425 ", 0.96 , 1.66 ,0
WCANA,Israel,ISR,1992," 4,807,000 "," 3,449 ", 0.95 , 1.91 ,0
WCANA,Israel,ISR,1993," 4,986,000 "," 3,397 ", 0.96 , 1.99 ,0
WCANA,Israel,ISR,1994," 5,164,000 "," 3,348 ", 0.96 , 1.71 ,0
WCANA,Israel,ISR,1995," 5,332,000 "," 3,463 ", 0.96 , 1.65 ,0
WCANA,Israel,ISR,1996," 5,486,000 "," 3,502 ", 0.96 , 1.65 ,0
WCANA,Israel,ISR,1997," 5,630,000 "," 3,509 ", 0.96 , 1.59 ,0
WCANA,Israel,ISR,1998," 5,764,000 "," 3,502 ", 0.96 , 1.44 ,0
WCANA,Israel,ISR,1999," 5,891,000 "," 3,482 ", 0.96 , 1.50 ,0
WCANA,Israel,ISR,2000," 6,014,000 "," 3,550 ", 0.96 , 1.39 ,0
WCANA,Israel,ISR,2001," 6,130,000 "," 3,602 ", 0.96 , 1.20 ,0
WCANA,Israel,ISR,2002," 6,239,000 "," 3,696 ", 0.95 , 1.12 ,0
WCANA,Israel,ISR,2003," 6,349,000 "," 3,574 ", 0.95 , 1.56 ,0
WCANA,Israel,ISR,2004," 6,468,000 "," 3,617 ", 0.96 , 1.28 ,0
WCANA,Israel,ISR,2005," 6,604,000 "," 3,634 ", 0.96 , 1.09 ,0
WCANA,Israel,ISR,2006," 6,759,000 "," 3,622 ", 0.96 , 1.34 ,0
WCANA,Israel,ISR,2007," 6,930,000 "," 3,514 ", 0.97 , 1.22 ,0
WCANA,Israel,ISR,2008," 7,107,000 "," 3,526 ", 0.97 , 1.02 ,0
WCANA,Israel,ISR,2009," 7,274,000 "," 3,515 ", 0.97 , 1.08 ,0
WCANA,Israel,ISR,2010," 7,420,000 "," 3,530 ", 0.96 , 1.30 ,0
WCANA,Israel,ISR,2011," 7,542,000 "," 3,615 ", 0.96 , 0.99 ,1
WCANA,Israel,ISR,2011," 7,542,000 "," 3,615 ", 0.96 , 0.99 ,0
High Income NES,Italy,ITA,1961," 49,866,000 "," 2,953 ", 0.93 , 7.41 ,0
High Income NES,Italy,ITA,1962," 50,246,000 "," 3,016 ", 0.92 , 7.50 ,0
High Income NES,Italy,ITA,1963," 50,648,000 "," 3,086 ", 0.93 , 5.84 ,0
High Income NES,Italy,ITA,1964," 51,055,000 "," 3,069 ", 0.94 , 5.45 ,0
High Income NES,Italy,ITA,1965," 51,453,000 "," 3,126 ", 0.94 , 5.04 ,0
High Income NES,Italy,ITA,1966," 51,839,000 "," 3,147 ", 0.94 , 4.63 ,0
High Income NES,Italy,ITA,1967," 52,215,000 "," 3,226 ", 0.94 , 4.01 ,0
High Income NES,Italy,ITA,1968," 52,584,000 "," 3,284 ", 0.94 , 3.77 ,0
High Income NES,Italy,ITA,1969," 52,953,000 "," 3,327 ", 0.93 , 3.55 ,0
High Income NES,Italy,ITA,1970," 53,324,000 "," 3,448 ", 0.95 , 2.38 ,0
High Income NES,Italy,ITA,1971," 53,700,000 "," 3,437 ", 0.93 , 2.79 ,0
High Income NES,Italy,ITA,1972," 54,074,000 "," 3,483 ", 0.93 , 2.84 ,0
High Income NES,Italy,ITA,1973," 54,438,000 "," 3,558 ", 0.93 , 2.58 ,0
High Income NES,Italy,ITA,1974," 54,781,000 "," 3,473 ", 0.94 , 2.50 ,0
High Income NES,Italy,ITA,1975," 55,095,000 "," 3,383 ", 0.94 , 3.05 ,0
High Income NES,Italy,ITA,1976," 55,377,000 "," 3,386 ", 0.95 , 2.70 ,0
High Income NES,Italy,ITA,1977," 55,627,000 "," 3,324 ", 0.95 , 2.75 ,0
High Income NES,Italy,ITA,1978," 55,849,000 "," 3,503 ", 0.93 , 3.24 ,0
High Income NES,Italy,ITA,1979," 56,046,000 "," 3,615 ", 0.93 , 2.72 ,0
High Income NES,Italy,ITA,1980," 56,221,000 "," 3,602 ", 0.94 , 2.49 ,0
High Income NES,Italy,ITA,1981," 56,376,000 "," 3,511 ", 0.94 , 2.73 ,0
High Income NES,Italy,ITA,1982," 56,510,000 "," 3,390 ", 0.95 , 2.73 ,0
High Income NES,Italy,ITA,1983," 56,622,000 "," 3,359 ", 0.95 , 2.95 ,0
High Income NES,Italy,ITA,1984," 56,709,000 "," 3,405 ", 0.95 , 2.95 ,0
High Income NES,Italy,ITA,1985," 56,772,000 "," 3,411 ", 0.95 , 2.73 ,0
High Income NES,Italy,ITA,1986," 56,809,000 "," 3,492 ", 0.95 , 2.51 ,0
High Income NES,Italy,ITA,1987," 56,823,000 "," 3,515 ", 0.95 , 2.59 ,0
High Income NES,Italy,ITA,1988," 56,824,000 "," 3,528 ", 0.95 , 2.63 ,0
High Income NES,Italy,ITA,1989," 56,824,000 "," 3,547 ", 0.95 , 2.57 ,0
High Income NES,Italy,ITA,1990," 56,832,000 "," 3,585 ", 0.95 , 2.32 ,0
High Income NES,Italy,ITA,1991," 56,855,000 "," 3,632 ", 0.95 , 2.30 ,0
High Income NES,Italy,ITA,1992," 56,894,000 "," 3,540 ", 0.96 , 2.07 ,0
High Income NES,Italy,ITA,1993," 56,937,000 "," 3,470 ", 0.95 , 2.91 ,0
High Income NES,Italy,ITA,1994," 56,964,000 "," 3,481 ", 0.96 , 2.68 ,0
High Income NES,Italy,ITA,1995," 56,967,000 "," 3,499 ", 0.95 , 2.81 ,0
High Income NES,Italy,ITA,1996," 56,937,000 "," 3,556 ", 0.95 , 2.56 ,0
High Income NES,Italy,ITA,1997," 56,887,000 "," 3,575 ", 0.95 , 2.57 ,0
High Income NES,Italy,ITA,1998," 56,850,000 "," 3,670 ", 0.95 , 2.28 ,0
High Income NES,Italy,ITA,1999," 56,873,000 "," 3,692 ", 0.95 , 1.89 ,0
High Income NES,Italy,ITA,2000," 56,986,000 "," 3,671 ", 0.96 , 1.90 ,0
High Income NES,Italy,ITA,2001," 57,200,000 "," 3,677 ", 0.94 , 2.25 ,0
High Income NES,Italy,ITA,2002," 57,501,000 "," 3,661 ", 0.94 , 2.34 ,0
High Income NES,Italy,ITA,2003," 57,868,000 "," 3,624 ", 0.95 , 2.25 ,0
High Income NES,Italy,ITA,2004," 58,267,000 "," 3,625 ", 0.96 , 1.86 ,0
High Income NES,Italy,ITA,2005," 58,672,000 "," 3,578 ", 0.96 , 1.78 ,0
High Income NES,Italy,ITA,2006," 59,078,000 "," 3,608 ", 0.95 , 2.06 ,0
High Income NES,Italy,ITA,2007," 59,486,000 "," 3,580 ", 0.95 , 2.40 ,0
High Income NES,Italy,ITA,2008," 59,874,000 "," 3,574 ", 0.95 , 2.19 ,0
High Income NES,Italy,ITA,2009," 60,220,000 "," 3,581 ", 0.95 , 2.20 ,0
High Income NES,Italy,ITA,2010," 60,509,000 "," 3,554 ", 0.95 , 2.34 ,0
High Income NES,Italy,ITA,2011," 60,729,000 "," 3,536 ", 0.95 , 2.48 ,0
High Income NES,Italy,ITA,2011," 60,729,000 "," 3,536 ", 0.95 , 2.48 ,1
Latin America,Jamaica,JAM,1961," 1,652,000 "," 1,912 ", 0.90 , 34.12 ,0
Latin America,Jamaica,JAM,1962," 1,679,000 "," 2,015 ", 0.90 , 28.35 ,0
Latin America,Jamaica,JAM,1963," 1,707,000 "," 2,027 ", 0.91 , 27.46 ,0
Latin America,Jamaica,JAM,1964," 1,735,000 "," 2,167 ", 0.91 , 22.84 ,0
Latin America,Jamaica,JAM,1965," 1,760,000 "," 2,171 ", 0.91 , 23.06 ,0
Latin America,Jamaica,JAM,1966," 1,783,000 "," 2,199 ", 0.91 , 22.01 ,0
Latin America,Jamaica,JAM,1967," 1,804,000 "," 2,330 ", 0.91 , 17.35 ,0
Latin America,Jamaica,JAM,1968," 1,824,000 "," 2,338 ", 0.91 , 16.48 ,0
Latin America,Jamaica,JAM,1969," 1,845,000 "," 2,343 ", 0.90 , 18.73 ,0
Latin America,Jamaica,JAM,1970," 1,869,000 "," 2,491 ", 0.90 , 13.71 ,0
Latin America,Jamaica,JAM,1971," 1,896,000 "," 2,562 ", 0.92 , 10.98 ,0
Latin America,Jamaica,JAM,1972," 1,925,000 "," 2,657 ", 0.93 , 8.37 ,0
Latin America,Jamaica,JAM,1973," 1,955,000 "," 2,534 ", 0.90 , 14.54 ,0
Latin America,Jamaica,JAM,1974," 1,984,000 "," 2,623 ", 0.92 , 10.38 ,0
Latin America,Jamaica,JAM,1975," 2,012,000 "," 2,647 ", 0.91 , 11.24 ,0
Latin America,Jamaica,JAM,1976," 2,037,000 "," 2,683 ", 0.91 , 11.35 ,0
Latin America,Jamaica,JAM,1977," 2,059,000 "," 2,640 ", 0.88 , 16.23 ,0
Latin America,Jamaica,JAM,1978," 2,081,000 "," 2,707 ", 0.92 , 10.01 ,0
Latin America,Jamaica,JAM,1979," 2,105,000 "," 2,583 ", 0.90 , 15.36 ,0
Latin America,Jamaica,JAM,1980," 2,132,000 "," 2,653 ", 0.89 , 16.03 ,0
Latin America,Jamaica,JAM,1981," 2,165,000 "," 2,581 ", 0.91 , 14.91 ,0
Latin America,Jamaica,JAM,1982," 2,200,000 "," 2,514 ", 0.90 , 17.50 ,0
Latin America,Jamaica,JAM,1983," 2,237,000 "," 2,524 ", 0.90 , 17.59 ,0
Latin America,Jamaica,JAM,1984," 2,270,000 "," 2,603 ", 0.92 , 14.22 ,0
Latin America,Jamaica,JAM,1985," 2,297,000 "," 2,535 ", 0.90 , 18.19 ,0
Latin America,Jamaica,JAM,1986," 2,317,000 "," 2,566 ", 0.91 , 16.21 ,0
Latin America,Jamaica,JAM,1987," 2,332,000 "," 2,618 ", 0.92 , 12.63 ,0
Latin America,Jamaica,JAM,1988," 2,342,000 "," 2,542 ", 0.90 , 17.49 ,0
Latin America,Jamaica,JAM,1989," 2,353,000 "," 2,599 ", 0.91 , 14.94 ,0
Latin America,Jamaica,JAM,1990," 2,365,000 "," 2,640 ", 0.93 , 11.47 ,0
Latin America,Jamaica,JAM,1991," 2,381,000 "," 2,578 ", 0.94 , 11.62 ,0
Latin America,Jamaica,JAM,1992," 2,399,000 "," 2,621 ", 0.94 , 10.47 ,0
Latin America,Jamaica,JAM,1993," 2,419,000 "," 2,706 ", 0.96 , 6.47 ,0
Latin America,Jamaica,JAM,1994," 2,440,000 "," 2,717 ", 0.96 , 5.95 ,0
Latin America,Jamaica,JAM,1995," 2,462,000 "," 2,688 ", 0.97 , 5.42 ,0
Latin America,Jamaica,JAM,1996," 2,485,000 "," 2,716 ", 0.97 , 5.39 ,0
Latin America,Jamaica,JAM,1997," 2,509,000 "," 2,696 ", 0.96 , 6.08 ,0
Latin America,Jamaica,JAM,1998," 2,534,000 "," 2,708 ", 0.96 , 7.04 ,0
Latin America,Jamaica,JAM,1999," 2,559,000 "," 2,722 ", 0.96 , 6.39 ,0
Latin America,Jamaica,JAM,2000," 2,582,000 "," 2,725 ", 0.95 , 8.77 ,0
Latin America,Jamaica,JAM,2001," 2,605,000 "," 2,797 ", 0.96 , 6.06 ,0
Latin America,Jamaica,JAM,2002," 2,627,000 "," 2,798 ", 0.94 , 8.28 ,0
Latin America,Jamaica,JAM,2003," 2,647,000 "," 2,807 ", 0.95 , 7.49 ,0
Latin America,Jamaica,JAM,2004," 2,666,000 "," 2,786 ", 0.95 , 7.14 ,0
Latin America,Jamaica,JAM,2005," 2,682,000 "," 2,790 ", 0.95 , 7.46 ,0
Latin America,Jamaica,JAM,2006," 2,696,000 "," 2,797 ", 0.95 , 6.84 ,0
Latin America,Jamaica,JAM,2007," 2,708,000 "," 2,787 ", 0.96 , 6.69 ,0
Latin America,Jamaica,JAM,2008," 2,719,000 "," 2,742 ", 0.95 , 8.34 ,0
Latin America,Jamaica,JAM,2009," 2,730,000 "," 2,742 ", 0.96 , 7.32 ,0
Latin America,Jamaica,JAM,2010," 2,741,000 "," 2,756 ", 0.95 , 7.74 ,0
Latin America,Jamaica,JAM,2011," 2,755,000 "," 2,765 ", 0.96 , 5.48 ,1
Latin America,Jamaica,JAM,2011," 2,755,000 "," 2,765 ", 0.96 , 5.88 ,0
WCANA,Jordan,JOR,1961," 1,732,000 "," 2,103 ", 0.88 , 22.13 ,0
WCANA,Jordan,JOR,1962," 1,779,000 "," 2,142 ", 0.89 , 20.88 ,0
WCANA,Jordan,JOR,1963," 1,835,000 "," 2,168 ", 0.90 , 18.53 ,0
WCANA,Jordan,JOR,1964," 1,897,000 "," 2,089 ", 0.92 , 17.05 ,0
WCANA,Jordan,JOR,1965," 1,962,000 "," 2,157 ", 0.91 , 16.01 ,0
WCANA,Jordan,JOR,1966," 2,030,000 "," 2,174 ", 0.88 , 22.05 ,0
WCANA,Jordan,JOR,1967," 2,098,000 "," 2,047 ", 0.87 , 25.67 ,0
WCANA,Jordan,JOR,1968," 1,439,000 "," 2,177 ", 0.89 , 22.48 ,0
WCANA,Jordan,JOR,1969," 1,554,000 "," 2,209 ", 0.91 , 17.46 ,0
WCANA,Jordan,JOR,1970," 1,655,000 "," 2,163 ", 0.85 , 29.81 ,0
WCANA,Jordan,JOR,1971," 1,740,000 "," 2,194 ", 0.87 , 25.25 ,0
WCANA,Jordan,JOR,1972," 1,812,000 "," 2,190 ", 0.85 , 27.14 ,0
WCANA,Jordan,JOR,1973," 1,874,000 "," 2,144 ", 0.85 , 29.09 ,0
WCANA,Jordan,JOR,1974," 1,930,000 "," 2,171 ", 0.84 , 30.83 ,0
WCANA,Jordan,JOR,1975," 1,985,000 "," 2,137 ", 0.84 , 29.85 ,0
WCANA,Jordan,JOR,1976," 2,039,000 "," 2,276 ", 0.80 , 33.59 ,0
WCANA,Jordan,JOR,1977," 2,092,000 "," 2,344 ", 0.83 , 28.14 ,0
WCANA,Jordan,JOR,1978," 2,147,000 "," 2,434 ", 0.88 , 17.38 ,0
WCANA,Jordan,JOR,1979," 2,209,000 "," 2,494 ", 0.84 , 23.44 ,0
WCANA,Jordan,JOR,1980," 2,281,000 "," 2,542 ", 0.86 , 19.67 ,0
WCANA,Jordan,JOR,1981," 2,366,000 "," 2,589 ", 0.85 , 18.79 ,0
WCANA,Jordan,JOR,1982," 2,463,000 "," 2,587 ", 0.86 , 17.18 ,0
WCANA,Jordan,JOR,1983," 2,569,000 "," 2,569 ", 0.88 , 15.57 ,0
WCANA,Jordan,JOR,1984," 2,677,000 "," 2,601 ", 0.87 , 16.44 ,0
WCANA,Jordan,JOR,1985," 2,783,000 "," 2,651 ", 0.92 , 9.07 ,0
WCANA,Jordan,JOR,1986," 2,884,000 "," 2,611 ", 0.89 , 13.69 ,0
WCANA,Jordan,JOR,1987," 2,982,000 "," 2,657 ", 0.89 , 12.02 ,0
WCANA,Jordan,JOR,1988," 3,087,000 "," 2,673 ", 0.92 , 9.52 ,0
WCANA,Jordan,JOR,1989," 3,209,000 "," 2,640 ", 0.85 , 20.26 ,0
WCANA,Jordan,JOR,1990," 3,358,000 "," 2,770 ", 0.87 , 14.31 ,0
WCANA,Jordan,JOR,1991," 3,538,000 "," 2,820 ", 0.89 , 11.06 ,0
WCANA,Jordan,JOR,1992," 3,743,000 "," 2,735 ", 0.88 , 13.52 ,0
WCANA,Jordan,JOR,1993," 3,956,000 "," 2,725 ", 0.90 , 12.04 ,0
WCANA,Jordan,JOR,1994," 4,154,000 "," 2,627 ", 0.90 , 13.18 ,0
